time,raw_flux,amplified flux,voltage,current,speed
190.018,-0.38,-19.0,409.0,1.53,1238.0
190.1,-0.46,-22.99,409.0,1.53,1238.0
190.182,-0.46,-22.99,409.0,1.53,1238.0
190.264,-0.56,-28.09,409.0,1.53,1238.0
190.346,-0.56,-28.09,409.0,1.53,1238.0
190.428,-0.63,-31.64,409.0,1.53,1238.0
190.51,-0.63,-31.64,409.0,1.53,1238.0
190.592,-0.63,-31.64,409.0,1.53,1238.0
190.674,-0.49,-24.68,409.0,1.53,1238.0
190.756,-0.49,-24.68,409.0,1.53,1238.0
190.838,-0.49,-24.68,409.0,1.53,1238.0
190.92,-0.4,-19.86,409.0,1.53,1238.0
191.002,-0.32,-16.11,409.0,1.53,1238.0
191.084,-0.4,-20.14,409.0,1.53,1238.0
191.166,-0.47,-23.62,409.0,1.53,1238.0
191.248,-0.48,-24.2,409.0,1.53,1238.0
191.33,-0.49,-24.48,409.0,1.53,1238.0
191.412,-0.49,-24.48,409.0,1.53,1238.0
191.494,-0.39,-19.38,409.0,1.53,1238.0
191.576,-0.39,-19.38,409.0,1.53,1238.0
191.658,-0.32,-15.83,409.0,1.53,1238.0
191.74,-0.32,-15.83,409.0,1.53,1238.0
191.822,-0.39,-19.34,409.0,1.53,1238.0
191.904,-0.39,-19.34,409.0,1.53,1238.0
191.986,-0.46,-23.17,409.0,1.53,1238.0
192.068,-0.46,-23.17,409.0,1.53,1238.0
192.15,-0.55,-27.44,409.0,1.53,1238.0
192.232,-0.55,-27.44,409.0,1.53,1238.0
192.314,-0.47,-23.41,409.0,1.53,1238.0
192.396,-0.4,-19.93,409.0,1.53,1238.0
192.478,-0.4,-20.0,409.0,1.53,1238.0
192.56,-0.31,-15.73,409.0,1.53,1238.0
192.642,-0.38,-19.17,409.0,1.53,1238.0
192.724,-0.38,-19.17,409.0,1.53,1238.0
192.806,-0.38,-19.17,409.0,1.53,1238.0
192.888,-0.38,-19.17,409.0,1.53,1238.0
192.97,-0.38,-19.17,409.0,1.53,1238.0
193.052,-0.31,-15.66,409.0,1.53,1238.0
193.134,-0.31,-15.66,409.0,1.53,1238.0
193.216,-0.24,-11.84,409.0,1.53,1238.0
193.298,-0.24,-11.84,409.0,1.53,1238.0
193.38,-0.15,-7.57,409.0,1.53,1238.0
193.462,-0.22,-11.22,409.0,1.53,1238.0
193.544,-0.22,-11.22,409.0,1.53,1238.0
193.626,-0.22,-11.22,409.0,1.53,1238.0
193.708,-0.21,-10.7,409.0,1.53,1238.0
193.79,-0.21,-10.7,409.0,1.53,1238.0
193.872,-0.22,-11.05,409.0,1.53,1238.0
194.036,-0.3,-14.8,409.0,1.53,1238.0
194.118,-0.3,-14.8,409.0,1.53,1238.0
194.2,-0.3,-14.8,409.0,1.53,1238.0
194.282,-0.3,-14.8,409.0,1.53,1238.0
194.364,-0.3,-14.8,409.0,1.53,1238.0
194.446,-0.3,-14.8,409.0,1.53,1238.0
194.528,-0.3,-14.8,409.0,1.53,1238.0
194.61,-0.3,-14.8,409.0,1.53,1238.0
194.692,-0.22,-11.15,409.0,1.53,1238.0
194.774,-0.22,-11.15,409.0,1.53,1238.0
194.856,-0.22,-11.15,409.0,1.53,1238.0
194.938,-0.15,-7.5,409.0,1.53,1238.0
195.02,-0.25,-12.56,409.0,1.53,1238.0
195.102,-0.25,-12.73,409.0,1.53,1238.0
195.184,-0.18,-8.98,409.0,1.53,1238.0
195.266,-0.25,-12.46,409.0,1.53,1238.0
195.348,-0.25,-12.46,409.0,1.53,1238.0
195.43,-0.25,-12.46,409.0,1.53,1238.0
195.512,-0.25,-12.46,409.0,1.53,1238.0
195.594,-0.36,-17.76,409.0,1.53,1238.0
195.676,-0.43,-21.55,409.0,1.53,1238.0
195.758,-0.43,-21.55,409.0,1.53,1238.0
195.84,-0.53,-26.4,409.0,1.53,1238.0
195.922,-0.63,-31.4,409.0,1.53,1238.0
196.004,-0.7,-34.94,409.0,1.53,1238.0
196.086,-0.77,-38.42,409.0,1.53,1238.0
196.168,-0.77,-38.42,409.0,1.53,1238.0
196.25,-0.67,-33.36,409.0,1.53,1238.0
196.332,-0.59,-29.4,409.0,1.53,1238.0
196.414,-0.59,-29.4,409.0,1.53,1238.0
196.496,-0.6,-30.16,409.0,1.53,1238.0
196.578,-0.68,-33.84,409.0,1.53,1238.0
196.66,-0.68,-33.84,409.0,1.53,1238.0
196.742,-0.68,-33.84,409.0,1.53,1238.0
196.824,-0.57,-28.54,409.0,1.53,1238.0
196.906,-0.5,-24.75,409.0,1.53,1238.0
196.988,-0.5,-24.75,409.0,1.53,1238.0
197.152,-0.3,-14.9,409.0,1.53,1238.0
197.316,-0.32,-15.94,409.0,1.53,1238.0
197.398,-0.41,-20.38,409.0,1.53,1238.0
197.48,-0.41,-20.38,409.0,1.53,1238.0
197.562,-0.48,-23.99,409.0,1.53,1238.0
197.644,-0.56,-28.09,409.0,1.53,1238.0
197.726,-0.57,-28.68,409.0,1.53,1238.0
197.808,-0.58,-29.02,409.0,1.53,1238.0
197.89,-0.68,-34.12,409.0,1.53,1238.0
197.972,-0.68,-34.12,409.0,1.53,1238.0
198.054,-0.77,-38.73,409.0,1.53,1238.0
198.136,-0.87,-43.59,409.0,1.53,1238.0
198.218,-0.96,-47.93,409.0,1.53,1238.0
198.3,-1.1,-54.99,409.0,1.53,1238.0
198.382,-1.17,-58.5,409.0,1.53,1238.0
198.464,-1.18,-59.22,409.0,1.53,1238.0
198.546,-1.09,-54.51,409.0,1.53,1238.0
198.628,-1.0,-50.06,409.0,1.53,1238.0
198.71,-1.0,-50.06,409.0,1.53,1238.0
198.792,-0.93,-46.45,409.0,1.53,1238.0
198.874,-0.93,-46.65,409.0,1.53,1238.0
198.956,-0.98,-49.0,409.0,1.53,1238.0
199.038,-1.0,-49.79,409.0,1.53,1238.0
199.12,-0.98,-48.89,409.0,1.53,1238.0
199.202,-1.05,-52.65,409.0,1.53,1238.0
199.284,-1.09,-54.4,409.0,1.53,1238.0
199.366,-1.15,-57.47,409.0,1.53,1238.0
199.448,-1.19,-59.33,409.0,1.53,1238.0
199.53,-1.13,-56.74,409.0,1.53,1238.0
199.612,-1.06,-53.23,409.0,1.53,1238.0
199.694,-1.08,-53.78,409.0,1.53,1238.0
199.776,-1.15,-57.71,409.0,1.53,1238.0
199.858,-1.24,-61.84,409.0,1.53,1238.0
199.94,-1.37,-68.63,409.0,1.53,1238.0
200.022,-1.46,-72.76,409.0,1.53,1238.0
200.104,-1.37,-68.45,409.0,1.53,1238.0
200.186,-1.33,-66.63,409.0,1.53,1238.0
200.268,-1.33,-66.42,409.0,1.53,1238.0
200.35,-1.36,-67.83,409.0,1.53,1238.0
200.432,-1.28,-64.08,409.0,1.53,1238.0
200.514,-1.27,-63.39,409.0,1.53,1238.0
200.596,-1.11,-55.47,409.0,1.53,1238.0
200.678,-0.99,-49.27,409.0,1.53,1238.0
200.76,-1.06,-53.16,409.0,1.53,1238.0
200.842,-1.13,-56.54,409.0,1.53,1238.0
200.924,-1.17,-58.47,409.0,1.53,1238.0
201.006,-1.19,-59.4,409.0,1.53,1238.0
201.088,-1.18,-59.22,409.0,1.53,1238.0
201.17,-1.17,-58.64,409.0,1.53,1238.0
201.252,-1.22,-60.84,409.0,1.53,1238.0
201.334,-1.3,-65.15,409.0,1.53,1238.0
201.416,-1.34,-67.18,409.0,1.53,1238.0
201.498,-1.34,-66.87,409.0,1.53,1238.0
201.58,-1.23,-61.26,409.0,1.53,1238.0
201.662,-1.3,-64.84,409.0,1.53,1238.0
201.744,-1.18,-59.15,409.0,1.53,1238.0
201.826,-1.18,-59.15,409.0,1.53,1238.0
201.908,-1.32,-66.25,409.0,1.53,1238.0
201.99,-1.31,-65.56,409.0,1.53,1238.0
202.072,-1.4,-69.93,409.0,1.53,1238.0
202.154,-1.45,-72.31,409.0,1.53,1238.0
202.236,-1.6,-79.82,409.0,1.53,1238.0
202.318,-1.52,-75.86,409.0,1.53,1238.0
202.4,-1.39,-69.66,409.0,1.53,1238.0
202.482,-1.27,-63.32,409.0,1.53,1238.0
202.564,-1.18,-59.02,409.0,1.53,1238.0
202.646,-1.03,-51.65,409.0,1.53,1238.0
202.728,-0.95,-47.34,409.0,1.53,1238.0
202.81,-1.07,-53.71,409.0,1.53,1238.0
202.892,-1.25,-62.74,409.0,1.53,1238.0
202.974,-1.45,-72.31,409.0,1.53,1238.0
203.056,-1.51,-75.65,409.0,1.53,1238.0
203.138,-1.37,-68.56,409.0,1.53,1238.0
203.22,-1.33,-66.46,409.0,1.53,1238.0
203.302,-1.17,-58.71,409.0,1.53,1238.0
203.384,-1.0,-49.79,409.0,1.53,1238.0
203.466,-0.67,-33.43,409.0,1.53,1238.0
203.548,-0.67,-33.43,409.0,1.53,1238.0
203.63,-0.77,-38.29,409.0,1.53,1238.0
203.712,-0.85,-42.69,409.0,1.53,1238.0
203.794,-1.0,-49.99,409.0,1.53,1238.0
203.876,-1.0,-49.99,409.0,1.53,1238.0
203.958,-1.08,-54.09,409.0,1.53,1238.0
204.04,-1.04,-51.99,409.0,1.53,1238.0
204.122,-0.89,-44.45,409.0,1.53,1238.0
204.204,-0.78,-39.22,409.0,1.53,1238.0
204.286,-0.79,-39.39,409.0,1.53,1238.0
204.368,-0.79,-39.39,409.0,1.53,1238.0
204.45,-0.78,-38.94,409.0,1.53,1238.0
204.532,-0.78,-38.94,409.0,1.53,1238.0
204.614,-0.85,-42.62,409.0,1.53,1238.0
204.696,-0.93,-46.62,409.0,1.53,1238.0
204.778,-1.01,-50.65,409.0,1.53,1238.0
204.86,-0.92,-45.79,409.0,1.53,1238.0
204.942,-0.83,-41.39,409.0,1.53,1238.0
205.024,-0.68,-34.08,409.0,1.53,1238.0
205.106,-0.75,-37.49,409.0,1.53,1238.0
205.188,-0.74,-37.18,409.0,1.53,1238.0
205.27,-0.73,-36.32,409.0,1.53,1238.0
205.352,-0.63,-31.26,409.0,1.53,1238.0
205.434,-0.67,-33.33,409.0,1.53,1238.0
205.516,-0.68,-33.77,409.0,1.53,1238.0
205.598,-0.68,-33.77,409.0,1.53,1238.0
205.68,-0.57,-28.64,409.0,1.53,1238.0
205.762,-0.57,-28.64,409.0,1.53,1238.0
205.844,-0.68,-33.88,409.0,1.53,1238.0
205.926,-0.82,-41.25,409.0,1.53,1238.0
206.008,-0.89,-44.59,409.0,1.53,1238.0
206.09,-1.07,-53.37,409.0,1.53,1238.0
206.172,-1.22,-60.88,409.0,1.53,1238.0
206.254,-1.22,-60.88,409.0,1.53,1238.0
206.336,-1.15,-57.47,409.0,1.53,1238.0
206.418,-1.07,-53.68,409.0,1.53,1238.0
206.5,-0.9,-44.86,409.0,1.53,1238.0
206.582,-0.9,-44.86,409.0,1.53,1238.0
206.664,-0.77,-38.46,409.0,1.53,1238.0
206.746,-0.85,-42.73,409.0,1.53,1238.0
206.828,-1.03,-51.72,409.0,1.53,1238.0
206.91,-1.19,-59.57,409.0,1.53,1238.0
206.992,-1.36,-68.07,409.0,1.53,1238.0
207.074,-1.26,-63.18,409.0,1.53,1238.0
207.156,-1.12,-55.81,409.0,1.53,1238.0
207.238,-0.86,-42.97,409.0,1.53,1238.0
207.32,-0.68,-34.19,409.0,1.53,1238.0
207.402,-0.53,-26.68,409.0,1.53,1238.0
207.484,-0.64,-32.02,409.0,1.53,1238.0
207.566,-0.75,-37.46,409.0,1.53,1238.0
207.648,-0.95,-47.31,409.0,1.53,1238.0
207.73,-1.22,-61.15,409.0,1.53,1238.0
207.812,-1.31,-65.6,409.0,1.53,1238.0
207.894,-1.31,-65.6,409.0,1.53,1238.0
207.976,-1.15,-57.36,409.0,1.53,1238.0
208.058,-0.97,-48.38,409.0,1.53,1238.0
208.14,-0.81,-40.52,409.0,1.53,1238.0
208.222,-0.64,-32.02,409.0,1.53,1238.0
208.304,-0.56,-27.99,409.0,1.53,1238.0
208.386,-0.68,-34.02,409.0,1.53,1238.0
208.468,-0.99,-49.41,409.0,1.53,1238.0
208.55,-1.13,-56.64,409.0,1.53,1238.0
208.632,-1.13,-56.64,409.0,1.53,1238.0
208.714,-1.03,-51.3,409.0,1.53,1238.0
208.796,-0.84,-42.04,409.0,1.53,1238.0
208.878,-0.64,-32.19,409.0,1.53,1238.0
208.96,-0.48,-23.75,409.0,1.53,1238.0
209.042,-0.29,-14.73,409.0,1.53,1238.0
209.124,-0.29,-14.73,409.0,1.53,1238.0
209.206,-0.43,-21.34,409.0,1.53,1238.0
209.288,-0.62,-31.12,409.0,1.53,1238.0
209.37,-0.76,-37.87,409.0,1.53,1238.0
209.452,-0.86,-43.24,409.0,1.53,1238.0
209.534,-0.86,-43.24,409.0,1.53,1238.0
209.616,-0.74,-37.22,409.0,1.53,1238.0
209.698,-0.44,-22.07,409.0,1.53,1238.0
209.78,-0.22,-10.87,409.0,1.53,1238.0
209.862,-0.22,-10.87,409.0,1.53,1238.0
209.944,-0.29,-14.32,409.0,1.53,1238.0
210.026,-0.5,-25.16,409.0,1.53,1238.0
210.108,-0.65,-32.57,409.0,1.53,1238.0
210.19,-0.84,-42.04,409.0,1.53,1238.0
210.272,-1.06,-53.09,409.0,1.53,1238.0
210.354,-1.06,-53.09,409.0,1.53,1238.0
210.436,-0.86,-42.9,409.0,1.53,1238.0
210.518,-0.66,-33.12,409.0,1.53,1238.0
210.682,-0.42,-21.0,409.0,1.53,1238.0
210.764,-0.53,-26.51,409.0,1.53,1238.0
210.846,-0.75,-37.42,409.0,1.53,1238.0
210.928,-1.05,-52.34,409.0,1.53,1238.0
211.01,-1.23,-61.5,409.0,1.53,1238.0
211.092,-1.31,-65.6,409.0,1.53,1238.0
211.174,-1.15,-57.74,409.0,1.53,1238.0
211.256,-0.91,-45.28,409.0,1.53,1238.0
211.338,-0.67,-33.26,409.0,1.53,1238.0
211.42,-0.48,-23.79,409.0,1.53,1238.0
211.502,-0.43,-21.55,409.0,1.53,1238.0
211.584,-0.55,-27.27,409.0,1.53,1238.0
211.666,-0.78,-39.15,409.0,1.53,1238.0
211.748,-0.96,-47.93,409.0,1.53,1238.0
211.83,-1.14,-57.12,409.0,1.53,1238.0
211.912,-1.14,-57.12,409.0,1.53,1238.0
211.994,-1.03,-51.61,409.0,1.53,1238.0
212.076,-0.81,-40.7,409.0,1.53,1238.0
212.158,-0.62,-31.02,409.0,1.53,1238.0
212.24,-0.52,-25.82,409.0,1.53,1238.0
212.322,-0.52,-26.13,409.0,1.53,1238.0
212.404,-0.73,-36.36,409.0,1.53,1238.0
212.486,-1.04,-52.2,409.0,1.53,1238.0
212.568,-1.29,-64.42,409.0,1.53,1238.0
212.65,-1.37,-68.52,409.0,1.53,1238.0
212.732,-1.29,-64.29,409.0,1.53,1238.0
212.814,-1.09,-54.3,409.0,1.53,1238.0
212.896,-0.76,-38.22,409.0,1.53,1238.0
212.978,-0.59,-29.43,409.0,1.53,1238.0
213.06,-0.4,-20.24,409.0,1.53,1238.0
213.142,-0.52,-25.96,409.0,1.53,1238.0
213.224,-0.65,-32.53,409.0,1.53,1238.0
213.306,-0.85,-42.42,409.0,1.53,1238.0
213.388,-1.01,-50.34,409.0,1.53,1238.0
213.47,-1.01,-50.34,409.0,1.53,1238.0
213.552,-0.92,-45.93,409.0,1.53,1238.0
213.634,-0.8,-40.11,409.0,1.53,1238.0
213.716,-0.59,-29.71,409.0,1.53,1238.0
213.798,-0.44,-22.1,409.0,1.53,1238.0
213.88,-0.43,-21.48,409.0,1.53,1238.0
213.962,-0.57,-28.37,409.0,1.53,1238.0
214.044,-0.76,-37.98,409.0,1.53,1238.0
214.126,-1.12,-56.13,409.0,1.53,1238.0
214.208,-1.23,-61.74,409.0,1.53,1238.0
214.29,-1.23,-61.74,409.0,1.53,1238.0
214.372,-1.12,-56.02,409.0,1.53,1238.0
214.454,-0.99,-49.44,409.0,1.53,1238.0
214.536,-0.61,-30.57,409.0,1.53,1238.0
214.618,-0.45,-22.65,409.0,1.53,1238.0
214.7,-0.45,-22.65,409.0,1.53,1238.0
214.782,-0.67,-33.33,409.0,1.53,1238.0
214.864,-0.83,-41.63,409.0,1.53,1238.0
214.946,-0.93,-46.28,409.0,1.53,1238.0
215.028,-0.93,-46.28,409.0,1.53,1238.0
215.11,-0.86,-42.8,409.0,1.53,1238.0
215.192,-0.72,-35.91,409.0,1.53,1238.0
215.274,-0.61,-30.57,409.0,1.53,1238.0
215.356,-0.4,-20.21,409.0,1.53,1238.0
215.438,-0.36,-17.97,409.0,1.53,1238.0
215.52,-0.44,-21.93,409.0,1.53,1238.0
215.602,-0.57,-28.47,409.0,1.53,1238.0
215.684,-0.69,-34.63,409.0,1.53,1238.0
215.766,-1.07,-53.27,409.0,1.53,1238.0
215.848,-1.07,-53.27,409.0,1.53,1238.0
215.93,-1.07,-53.27,409.0,1.53,1238.0
216.012,-0.85,-42.59,409.0,1.53,1238.0
216.094,-0.6,-30.19,409.0,1.53,1238.0
216.176,-0.51,-25.54,409.0,1.53,1238.0
216.34,-0.51,-25.54,409.0,1.53,1238.0
216.422,-0.65,-32.33,409.0,1.53,1238.0
216.504,-0.79,-39.59,409.0,1.53,1238.0
216.586,-0.87,-43.55,409.0,1.53,1238.0
216.668,-0.8,-40.18,409.0,1.53,1238.0
216.75,-0.72,-36.22,409.0,1.53,1238.0
216.832,-0.59,-29.68,409.0,1.53,1238.0
216.914,-0.47,-23.51,409.0,1.53,1238.0
216.996,-0.28,-13.87,409.0,1.53,1238.0
217.078,-0.28,-13.87,409.0,1.53,1238.0
217.16,-0.43,-21.62,409.0,1.53,1238.0
217.242,-0.57,-28.51,409.0,1.53,1238.0
217.324,-0.78,-38.87,409.0,1.53,1238.0
217.406,-0.78,-38.87,409.0,1.53,1238.0
217.488,-0.69,-34.26,409.0,1.53,1238.0
217.57,-0.59,-29.57,409.0,1.53,1238.0
217.652,-0.46,-22.79,409.0,1.53,1238.0
217.734,-0.31,-15.52,409.0,1.53,1238.0
217.816,-0.23,-11.56,409.0,1.53,1238.0
217.898,-0.35,-17.73,409.0,1.53,1238.0
217.98,-0.47,-23.65,409.0,1.53,1238.0
218.062,-0.62,-31.16,409.0,1.53,1238.0
218.226,-0.7,-34.88,409.0,1.53,1238.0
218.308,-0.7,-34.88,409.0,1.53,1238.0
218.39,-0.54,-27.13,409.0,1.53,1238.0
218.472,-0.4,-20.24,409.0,1.53,1238.0
218.554,-0.28,-13.97,409.0,1.53,1238.0
218.636,-0.28,-13.97,409.0,1.53,1238.0
218.718,-0.48,-23.79,409.0,1.53,1238.0
218.8,-0.69,-34.64,409.0,1.53,1238.0
218.882,-0.8,-39.87,409.0,1.53,1238.0
218.964,-0.8,-39.87,409.0,1.53,1238.0
219.046,-0.8,-39.87,409.0,1.53,1238.0
219.128,-0.67,-33.71,409.0,1.53,1238.0
219.21,-0.48,-24.03,409.0,1.53,1238.0
219.292,-0.25,-12.32,409.0,1.53,1238.0
219.374,-0.17,-8.6,409.0,1.53,1238.0
219.456,-0.27,-13.59,409.0,1.53,1238.0
219.538,-0.43,-21.51,409.0,1.53,1238.0
219.62,-0.58,-28.78,409.0,1.53,1238.0
219.702,-0.77,-38.42,409.0,1.53,1238.0
219.784,-0.77,-38.42,409.0,1.53,1238.0
219.866,-0.67,-33.46,409.0,1.53,1238.0
219.948,-0.43,-21.55,409.0,1.53,1238.0
220.03,-0.31,-15.38,409.0,1.53,1238.0
220.112,-0.2,-10.15,409.0,1.53,1238.0
220.194,-0.2,-10.15,409.0,1.53,1238.0
220.276,-0.29,-14.73,409.0,1.53,1238.0
220.358,-0.42,-20.86,409.0,1.53,1238.0
220.44,-0.6,-30.02,409.0,1.53,1238.0
220.522,-0.78,-38.97,409.0,1.53,1238.0
220.604,-0.78,-38.97,409.0,1.53,1238.0
220.686,-0.68,-33.98,409.0,1.53,1238.0
220.768,-0.32,-15.8,409.0,1.53,1238.0
220.85,-0.07,-3.5,409.0,1.53,1238.0
220.932,0.12,6.14,409.0,1.53,1238.0
221.014,0.12,6.14,409.0,1.53,1238.0
221.096,-0.07,-3.68,409.0,1.53,1238.0
221.178,-0.34,-17.21,409.0,1.53,1238.0
221.26,-0.48,-23.96,409.0,1.53,1238.0
221.342,-0.48,-23.96,409.0,1.53,1238.0
221.424,-0.55,-27.37,409.0,1.53,1238.0
221.506,-0.39,-19.38,409.0,1.53,1238.0
221.588,-0.06,-3.12,409.0,1.53,1238.0
221.67,0.15,7.55,409.0,1.53,1238.0
221.752,0.25,12.3,409.0,1.53,1238.0
221.834,0.25,12.3,409.0,1.53,1238.0
221.916,0.12,6.07,409.0,1.53,1238.0
221.998,-0.21,-10.49,409.0,1.53,1238.0
222.08,-0.31,-15.52,409.0,1.53,1238.0
222.162,-0.31,-15.52,409.0,1.53,1238.0
222.244,-0.19,-9.36,409.0,1.53,1238.0
222.326,0.07,3.28,409.0,1.53,1238.0
222.408,0.36,18.12,409.0,1.53,1238.0
222.49,0.62,30.87,409.0,1.53,1238.0
222.572,0.62,30.87,409.0,1.53,1238.0
222.654,0.61,30.66,409.0,1.53,1238.0
222.736,0.44,21.95,409.0,1.53,1238.0
222.818,0.11,5.38,409.0,1.53,1238.0
222.9,-0.11,-5.33,409.0,1.53,1238.0
222.982,-0.02,-0.82,409.0,1.53,1238.0
223.064,-0.02,-0.82,409.0,1.53,1238.0
223.146,0.21,10.72,409.0,1.53,1238.0
223.228,0.43,21.5,409.0,1.53,1238.0
223.31,0.43,21.5,409.0,1.53,1238.0
223.392,0.43,21.5,409.0,1.53,1238.0
223.474,0.31,15.34,409.0,1.53,1238.0
223.556,0.05,2.28,409.0,1.53,1238.0
223.638,-0.23,-11.35,409.0,1.53,1238.0
223.72,-0.35,-17.35,409.0,1.53,1238.0
223.802,-0.35,-17.35,409.0,1.53,1238.0
223.884,-0.19,-9.36,409.0,1.53,1238.0
223.966,-0.08,-4.05,409.0,1.53,1238.0
224.048,0.05,2.39,409.0,1.53,1238.0
224.13,0.16,7.83,409.0,1.53,1238.0
224.212,0.07,3.32,409.0,1.53,1238.0
224.294,-0.05,-2.54,409.0,1.53,1238.0
224.458,-0.42,-21.03,409.0,1.53,1238.0
224.54,-0.32,-16.07,409.0,1.53,1238.0
224.622,-0.32,-16.07,409.0,1.53,1238.0
224.704,-0.22,-10.8,409.0,1.53,1238.0
224.786,0.03,1.46,409.0,1.53,1238.0
224.868,0.14,7.07,409.0,1.53,1238.0
224.95,0.06,3.01,409.0,1.53,1238.0
225.032,-0.01,-0.71,409.0,1.53,1238.0
225.114,-0.1,-5.09,409.0,1.53,1238.0
225.196,-0.2,-9.77,409.0,1.53,1238.0
225.36,-0.05,-2.43,409.0,1.53,1238.0
225.442,-0.05,-2.43,409.0,1.53,1238.0
225.524,0.22,10.93,409.0,1.53,1238.0
225.606,0.39,19.57,409.0,1.53,1238.0
225.688,0.57,28.28,409.0,1.53,1238.0
225.77,0.47,23.33,409.0,1.53,1238.0
225.852,0.34,17.23,409.0,1.53,1238.0
225.934,0.09,4.66,409.0,1.53,1238.0
226.016,-0.12,-6.19,409.0,1.53,1238.0
226.098,-0.12,-6.19,409.0,1.53,1238.0
226.18,0.04,1.77,409.0,1.53,1238.0
226.262,0.27,13.44,409.0,1.53,1238.0
226.344,0.44,21.78,409.0,1.53,1238.0
226.426,0.67,33.66,409.0,1.53,1238.0
226.508,0.67,33.66,409.0,1.53,1238.0
226.59,0.53,26.32,409.0,1.53,1238.0
226.672,0.41,20.43,409.0,1.53,1238.0
226.754,0.13,6.28,409.0,1.53,1238.0
226.836,-0.16,-7.95,409.0,1.53,1238.0
226.918,-0.16,-7.95,409.0,1.53,1238.0
227.0,-0.09,-4.57,409.0,1.53,1238.0
227.082,0.15,7.48,409.0,1.53,1238.0
227.164,0.48,23.81,409.0,1.53,1238.0
227.246,0.55,27.66,409.0,1.53,1238.0
227.328,0.55,27.66,409.0,1.53,1238.0
227.41,0.37,18.4,409.0,1.53,1238.0
227.492,0.04,2.11,409.0,1.53,1238.0
227.656,-0.34,-17.14,409.0,1.53,1238.0
227.738,-0.34,-17.14,409.0,1.53,1238.0
227.82,-0.25,-12.25,409.0,1.53,1238.0
227.902,-0.13,-6.36,409.0,1.53,1238.0
227.984,0.09,4.28,409.0,1.53,1238.0
228.066,0.33,16.68,409.0,1.53,1238.0
228.148,0.33,16.68,409.0,1.53,1238.0
228.23,0.27,13.3,409.0,1.53,1238.0
228.312,0.15,7.35,409.0,1.53,1238.0
228.394,-0.14,-7.22,409.0,1.53,1238.0
228.476,-0.14,-7.22,409.0,1.53,1238.0
228.558,-0.07,-3.54,409.0,1.53,1238.0
228.64,0.14,6.9,409.0,1.53,1238.0
228.722,0.44,21.78,409.0,1.53,1238.0
228.804,0.51,25.49,409.0,1.53,1238.0
228.886,0.51,25.49,409.0,1.53,1238.0
228.968,0.51,25.49,409.0,1.53,1238.0
229.05,0.33,16.75,409.0,1.53,1238.0
229.132,0.17,8.34,409.0,1.53,1238.0
229.214,-0.05,-2.47,409.0,1.53,1238.0
229.296,-0.19,-9.29,409.0,1.53,1238.0
229.378,-0.19,-9.29,409.0,1.53,1238.0
229.46,-0.1,-4.95,409.0,1.53,1238.0
229.542,0.01,0.46,409.0,1.53,1238.0
229.624,0.12,6.0,409.0,1.53,1238.0
229.706,0.12,6.0,409.0,1.53,1238.0
229.788,-0.04,-2.23,409.0,1.53,1238.0
229.87,-0.23,-11.29,409.0,1.53,1238.0
229.952,-0.48,-23.82,409.0,1.53,1238.0
230.034,-0.59,-29.33,409.0,1.53,1238.0
230.116,-0.59,-29.33,409.0,1.53,1238.0
230.198,-0.49,-24.34,409.0,1.53,1238.0
230.28,-0.31,-15.63,409.0,1.53,1238.0
230.362,-0.07,-3.64,409.0,1.53,1238.0
230.526,0.06,3.18,409.0,1.53,1238.0
230.608,-0.11,-5.71,409.0,1.53,1238.0
230.69,-0.36,-17.97,409.0,1.53,1238.0
230.772,-0.56,-28.2,409.0,1.53,1238.0
230.854,-0.56,-28.2,409.0,1.53,1238.0
230.936,-0.56,-28.2,409.0,1.53,1238.0
231.018,-0.4,-20.07,409.0,1.53,1238.0
231.1,-0.32,-16.07,409.0,1.53,1238.0
231.182,-0.2,-10.08,409.0,1.53,1238.0
231.264,-0.09,-4.57,409.0,1.53,1238.0
231.346,-0.09,-4.57,409.0,1.53,1238.0
231.428,-0.28,-13.87,409.0,1.53,1238.0
231.51,-0.48,-24.03,409.0,1.53,1238.0
231.592,-0.55,-27.61,409.0,1.53,1238.0
231.674,-0.55,-27.61,409.0,1.53,1238.0
231.756,-0.55,-27.61,409.0,1.53,1238.0
231.838,-0.23,-11.35,409.0,1.53,1238.0
231.92,0.03,1.35,409.0,1.53,1238.0
232.002,0.12,6.17,409.0,1.53,1238.0
232.084,0.12,6.17,409.0,1.53,1238.0
232.166,0.12,6.17,409.0,1.53,1238.0
232.248,0.05,2.59,409.0,1.53,1238.0
232.33,0.05,2.59,409.0,1.53,1238.0
232.412,0.05,2.59,409.0,1.53,1238.0
232.494,0.05,2.59,409.0,1.53,1238.0
232.576,0.05,2.59,409.0,1.53,1238.0
232.658,0.26,12.82,409.0,1.53,1238.0
232.74,0.49,24.39,409.0,1.53,1238.0
232.822,0.62,30.97,409.0,1.53,1238.0
232.904,0.62,30.97,409.0,1.53,1238.0
232.986,0.46,23.15,409.0,1.53,1238.0
233.068,0.22,10.76,409.0,1.53,1238.0
233.15,-0.03,-1.26,409.0,1.53,1238.0
233.232,-0.12,-6.15,409.0,1.53,1238.0
233.314,-0.12,-6.15,409.0,1.53,1238.0
233.396,-0.02,-1.02,409.0,1.53,1238.0
233.478,0.19,9.45,409.0,1.53,1238.0
233.56,0.4,19.85,409.0,1.53,1238.0
233.642,0.4,19.85,409.0,1.53,1238.0
