Timestamp,Flux
-0.53,-26.58
-0.71,-35.7
-0.71,-35.7
-0.71,-35.7
-0.55,-27.51
-0.48,-23.86
-0.31,-15.38
-0.21,-10.67
-0.17,-8.5
-0.33,-16.73
-0.6,-29.85
-0.75,-37.6
-0.75,-37.6
-0.64,-31.98
-0.64,-31.98
-0.54,-27.09
-0.45,-22.51
-0.58,-29.02
-0.71,-35.74
-0.99,-49.72
-1.07,-53.37
-1.14,-56.81
-1.05,-52.72
-0.94,-47.0
-0.78,-38.77
-0.6,-29.92
-0.44,-22.17
-0.44,-22.17
-0.59,-29.5
-0.76,-37.98
-0.84,-41.8
-0.76,-37.94
-0.63,-31.43
-0.35,-17.31
-0.15,-7.67
-0.15,-7.67
-0.15,-7.74
-0.36,-18.21
-0.53,-26.4
-0.63,-31.33
-0.63,-31.33
-0.54,-26.89
-0.54,-26.89
-0.39,-19.55
-0.22,-11.08
-0.15,-7.26
-0.29,-14.56
-0.42,-20.89
-0.77,-38.66
-0.84,-42.18
-0.84,-42.18
-0.77,-38.66
-0.57,-28.5
-0.41,-20.31
-0.31,-15.38
-0.31,-15.38
-0.54,-26.82
-0.54,-26.82
-0.68,-34.19
-0.68,-34.19
-0.68,-34.19
-0.61,-30.74
-0.37,-18.31
-0.16,-7.95
-0.09,-4.43
-0.17,-8.29
-0.26,-13.25
-0.34,-17.04
-0.34,-17.04
-0.34,-17.04
-0.24,-12.22
-0.1,-5.22
-0.1,-5.22
0.04,2.14
-0.04,-1.92
-0.04,-1.92
-0.21,-10.43
-0.45,-22.58
-0.52,-26.03
-0.52,-26.03
-0.44,-22.17
-0.34,-17.21
-0.34,-17.21
-0.34,-17.21
-0.43,-21.65
-0.73,-36.36
-0.81,-40.73
-0.81,-40.73
-0.81,-40.73
-0.65,-32.6
-0.65,-32.6
-0.48,-24.1
-0.36,-18.04
-0.29,-14.59
-0.29,-14.59
-0.29,-14.59
-0.29,-14.59
-0.29,-14.59
-0.29,-14.59
-0.3,-15.18
-0.11,-5.29
-0.02,-0.92
-0.09,-4.57
-0.09,-4.57
-0.17,-8.63
-0.24,-12.01
-0.24,-12.01
-0.32,-15.9
-0.42,-21.0
-0.42,-21.0
-0.42,-21.0
-0.42,-21.0
-0.42,-21.0
-0.42,-21.0
-0.32,-15.97
-0.32,-15.97
-0.4,-19.83
-0.44,-21.79
-0.44,-21.79
-0.44,-21.79
-0.37,-18.42
-0.37,-18.42
-0.29,-14.52
-0.19,-9.43
-0.19,-9.43
-0.19,-9.43
-0.27,-13.28
-0.27,-13.28
-0.27,-13.28
-0.27,-13.28
-0.27,-13.28
-0.26,-12.77
-0.14,-7.15
-0.22,-11.08
-0.22,-11.08
-0.29,-14.45
-0.36,-18.0
-0.36,-18.0
-0.36,-18.0
-0.45,-22.65
-0.45,-22.65
-0.46,-22.86
-0.46,-22.86
-0.46,-22.86
-0.46,-22.86
-0.53,-26.4
-0.57,-28.71
-0.57,-28.71
-0.5,-24.79
-0.58,-29.19
-0.52,-25.82
-0.52,-25.96
-0.52,-25.96
-0.52,-25.96
-0.43,-21.31
-0.43,-21.31
-0.44,-22.1
-0.44,-22.1
-0.51,-25.68
-0.51,-25.68
-0.53,-26.65
-0.42,-21.0
-0.42,-21.0
-0.5,-24.82
-0.49,-24.27
-0.56,-27.85
-0.57,-28.3
-0.57,-28.3
-0.57,-28.3
-0.57,-28.3
-0.65,-32.36
-0.55,-27.51
-0.55,-27.51
-0.63,-31.61
-0.74,-36.84
-0.65,-32.33
-0.74,-37.12
-0.84,-42.01
-0.86,-43.0
-0.95,-47.27
-0.87,-43.69
-0.87,-43.59
-0.97,-48.58
-1.14,-56.78
-1.23,-61.32
-1.29,-64.39
-1.4,-69.93
-1.49,-74.55
-1.34,-66.87
-1.23,-61.63
-1.36,-68.01
-1.35,-67.63
-1.25,-62.74
-1.23,-61.63
-1.07,-53.51
-1.15,-57.3
-1.07,-53.27
-1.05,-52.58
-0.98,-48.76
-0.88,-44.21
-0.74,-37.08
-0.63,-31.54
-0.46,-23.06
-0.46,-23.06
-0.46,-23.06
-0.33,-16.69
-0.36,-17.79
-0.36,-17.79
-0.28,-14.08
-0.28,-14.08
-0.21,-10.29
-0.21,-10.29
-0.12,-5.98
-0.11,-5.36
-0.11,-5.36
-0.11,-5.36
-0.11,-5.36
-0.18,-9.22
-0.18,-9.22
-0.29,-14.42
-0.45,-22.41
-0.45,-22.58
-0.38,-18.83
-0.38,-18.83
-0.5,-24.89
-0.59,-29.43
-0.59,-29.43
-0.59,-29.43
-0.59,-29.71
-0.73,-36.36
-0.83,-41.49
-0.83,-41.49
-1.01,-50.48
-1.11,-55.47
-1.01,-50.27
-0.85,-42.28
-0.73,-36.6
-0.81,-40.35
-0.81,-40.35
-0.69,-34.29
-0.59,-29.75
-0.59,-29.75
-0.67,-33.53
-0.71,-35.29
-0.57,-28.64
-0.47,-23.51
-0.6,-29.99
-0.42,-21.0
-0.32,-16.0
-0.32,-16.0
-0.32,-16.0
-0.32,-16.0
-0.32,-16.0
-0.42,-20.93
-0.42,-20.93
-0.42,-20.93
-0.49,-24.51
-0.41,-20.72
-0.37,-18.59
-0.37,-18.59
-0.37,-18.59
-0.34,-17.07
-0.41,-20.52
-0.49,-24.34
-0.57,-28.61
-0.68,-33.88
-0.68,-33.88
-0.76,-37.87
-0.66,-32.95
-0.66,-32.95
-0.66,-32.95
-0.66,-33.15
-0.66,-33.15
-0.59,-29.5
-0.67,-33.26
-0.67,-33.26
-0.63,-31.71
-0.57,-28.26
-0.56,-28.09
-0.48,-23.82
-0.37,-18.55
-0.5,-24.99
-0.53,-26.37
-0.53,-26.37
-0.6,-30.12
-0.67,-33.74
-0.6,-29.95
-0.6,-29.95
-0.6,-29.95
-0.52,-26.2
-0.52,-26.2
-0.46,-22.79
-0.54,-27.02
-0.54,-26.99
-0.54,-26.99
-0.61,-30.43
-0.48,-23.99
-0.46,-22.82
-0.46,-22.82
-0.38,-19.07
-0.31,-15.45
-0.41,-20.31
-0.48,-24.13
-0.56,-27.88
-0.64,-31.95
-0.64,-31.95
-0.64,-31.95
-0.55,-27.71
-0.48,-24.1
-0.48,-24.1
-0.41,-20.65
-0.41,-20.65
-0.33,-16.45
-0.33,-16.45
-0.33,-16.45
-0.33,-16.45
-0.23,-11.6
-0.16,-7.77
-0.08,-4.02
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.09,4.38
0.09,4.38
0.09,4.38
0.09,4.38
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
-0.08,-4.23
-0.08,-4.23
-0.08,-4.23
-0.08,-4.23
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.07,3.38
0.07,3.38
0.07,3.38
0.07,3.38
-0.01,-0.64
-0.01,-0.64
-0.1,-5.16
-0.1,-5.16
-0.1,-5.16
-0.1,-5.16
-0.1,-5.16
-0.21,-10.36
-0.3,-15.11
-0.3,-15.11
-0.3,-15.11
-0.37,-18.45
-0.37,-18.45
-0.37,-18.45
-0.37,-18.45
-0.29,-14.42
-0.29,-14.42
-0.2,-9.91
-0.2,-9.91
-0.27,-13.42
-0.27,-13.42
-0.27,-13.42
-0.16,-8.22
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
-0.07,-3.47
0.0,0.11
0.08,3.83
0.31,15.44
0.55,27.7
0.68,34.0
0.68,34.0
0.86,43.23
0.6,29.94
-0.27,-13.46
-0.59,-29.3
0.66,33.14
1.69,84.56
2.57,128.4
3.14,157.05
3.84,191.94
4.48,224.03
5.11,255.54
5.5,275.17
5.82,291.05
6.18,308.99
6.62,330.9
6.83,341.61
7.47,373.7
8.81,440.31
9.54,476.81
8.73,436.59
8.15,407.45
7.69,384.55
7.57,378.46
7.27,363.58
6.99,349.7
6.71,335.54
6.6,329.76
6.48,323.84
6.43,321.43
6.39,319.74
6.37,318.36
6.3,315.05
6.26,313.23
6.16,307.99
6.01,300.31
5.77,288.74
5.59,279.65
5.37,268.25
5.18,259.06
4.91,245.66
4.7,234.78
4.47,223.65
4.26,212.94
3.95,197.31
3.65,182.46
3.38,168.9
3.21,160.29
2.87,143.27
2.56,127.85
2.45,122.4
2.41,120.27
2.4,120.23
2.4,119.75
2.36,118.0
2.45,122.71
2.5,124.92
2.68,134.11
3.24,161.97
4.27,213.25
4.89,244.73
5.25,262.43
5.43,271.32
5.79,289.4
6.1,304.9
6.27,313.26
6.39,319.7
6.45,322.25
6.61,330.41
6.78,339.16
6.74,336.96
6.67,333.72
6.45,322.67
5.87,293.7
4.96,247.8
4.48,223.79
4.24,211.81
4.18,209.16
3.99,199.58
3.94,197.21
3.81,190.63
3.71,185.39
3.67,183.67
3.58,178.95
3.53,176.47
3.59,179.37
3.76,187.77
3.93,196.45
3.91,195.72
3.68,184.15
3.43,171.31
3.21,160.6
2.85,142.62
2.59,129.74
2.24,111.76
1.93,96.4
1.65,82.59
1.28,63.93
0.49,24.63
0.09,4.73
-0.18,-9.08
-0.53,-26.65
-0.89,-44.28
-1.08,-53.96
-1.08,-53.96
-1.08,-53.96
-1.08,-53.96
-0.98,-49.1
-0.98,-49.1
-0.88,-44.24
-0.8,-39.77
-0.71,-35.74
-0.59,-29.71
-0.09,-4.54
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
0.12,5.86
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.08,-3.85
-0.16,-8.05
-0.23,-11.63
-0.23,-11.63
-0.23,-11.63
-0.23,-11.63
-0.23,-11.63
-0.15,-7.74
1.24,61.9
1.85,92.44
2.2,110.01
2.58,128.88
2.91,145.31
3.19,159.25
3.47,173.3
3.83,191.35
4.78,239.22
5.93,296.49
7.0,349.91
8.08,404.18
9.23,461.73
10.37,518.52
11.41,570.73
11.13,556.3
11.58,578.85
12.33,616.32
13.01,650.55
13.73,686.58
14.39,719.29
14.82,740.96
15.02,750.94
14.74,736.93
14.12,706.1
13.69,684.48
13.28,664.05
12.84,641.94
12.48,624.17
12.23,611.47
11.95,597.73
11.55,577.37
11.04,552.06
10.68,534.19
10.51,525.37
10.55,527.44
10.86,543.17
11.23,561.74
11.3,565.22
11.41,570.35
11.29,564.49
11.06,553.16
10.78,539.25
10.43,521.44
10.1,505.09
9.8,489.9
9.69,484.35
9.43,471.47
9.12,456.04
8.58,428.94
7.9,395.19
7.18,358.86
6.55,327.42
6.24,311.82
6.08,304.1
6.08,304.17
6.05,302.48
6.01,300.69
6.03,301.31
6.04,301.86
5.92,296.04
5.38,268.84
5.11,255.61
4.72,235.81
4.39,219.28
4.01,200.61
3.71,185.5
3.41,170.34
3.06,152.81
2.65,132.53
2.13,106.53
1.71,85.69
1.32,65.96
0.88,44.13
0.41,20.43
-0.0,-0.02
-0.0,-0.02
-0.07,-3.64
-0.07,-3.64
-0.07,-3.64
0.0,0.04
0.0,0.04
0.0,0.04
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.11,-5.33
-0.18,-8.88
-0.07,-3.5
-0.07,-3.5
-0.07,-3.5
0.04,2.01
0.04,2.01
0.04,2.01
0.04,2.01
0.04,2.01
-0.03,-1.57
-0.03,-1.57
-0.1,-4.95
-0.1,-4.95
-0.1,-4.95
-0.19,-9.56
-0.12,-6.02
-0.12,-6.02
-0.22,-10.91
-0.22,-10.91
-0.33,-16.42
-0.33,-16.42
-0.33,-16.42
-0.33,-16.42
-0.33,-16.42
-0.26,-12.84
-0.26,-12.84
-0.27,-13.32
-0.27,-13.32
-0.27,-13.32
-0.17,-8.7
-0.17,-8.7
-0.17,-8.7
-0.08,-3.81
-0.15,-7.64
-0.24,-12.04
-0.24,-12.04
-0.24,-12.04
-0.24,-12.04
-0.24,-12.04
-0.24,-12.04
-0.24,-12.04
-0.16,-8.19
-0.16,-8.19
-0.16,-8.19
-0.16,-8.19
-0.16,-8.19
-0.16,-8.19
-0.16,-8.19
-0.09,-4.36
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
-0.07,-3.33
-0.07,-3.33
-0.07,-3.33
-0.07,-3.33
-0.07,-3.33
-0.07,-3.33
-0.07,-3.33
-0.14,-7.05
-0.14,-7.05
-0.14,-7.05
-0.14,-7.05
-0.14,-7.05
-0.21,-10.63
-0.21,-10.63
-0.29,-14.32
-0.22,-10.94
-0.22,-10.94
-0.22,-10.94
-0.22,-10.94
-0.22,-10.94
-0.22,-10.94
-0.22,-10.94
-0.14,-7.22
-0.01,-0.68
-0.01,-0.68
-0.01,-0.68
-0.01,-0.68
0.06,2.9
0.06,2.9
0.13,6.59
0.13,6.59
0.01,0.35
-0.18,-8.98
-0.33,-16.31
-0.41,-20.34
-0.48,-23.93
-0.48,-23.93
-0.48,-23.93
-0.61,-30.47
-0.61,-30.47
-0.61,-30.47
-0.61,-30.47
-0.61,-30.47
-0.61,-30.47
-0.61,-30.47
-0.52,-25.85
-0.39,-19.62
-0.21,-10.29
-0.06,-2.95
0.02,1.08
0.16,8.24
0.23,11.72
0.23,11.72
0.23,11.72
0.23,11.72
0.23,11.72
0.23,11.72
0.23,11.72
0.23,11.72
0.23,11.72
0.05,2.52
0.05,2.52
0.05,2.52
0.05,2.52
0.05,2.52
-0.02,-1.06
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
-0.09,-4.36
0.0,0.04
0.0,0.04
0.0,0.04
0.07,3.49
0.07,3.49
0.07,3.49
0.07,3.49
0.07,3.49
0.07,3.49
-0.01,-0.47
-0.01,-0.47
-0.01,-0.47
-0.01,-0.47
-0.01,-0.47
-0.01,-0.47
-0.11,-5.47
-0.11,-5.47
-0.11,-5.47
-0.18,-8.91
-0.18,-8.91
-0.25,-12.56
-0.32,-16.07
-0.32,-16.07
-0.32,-16.07
-0.24,-12.11
-0.24,-12.11
-0.24,-12.11
-0.24,-12.11
-0.24,-12.11
-0.24,-12.11
-0.14,-7.12
-0.14,-7.12
-0.14,-7.12
-0.14,-7.12
-0.14,-7.12
-0.07,-3.47
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
0.0,0.04
-0.11,-5.74
-0.11,-5.74
-0.11,-5.74
-0.11,-5.74
-0.19,-9.74
-0.19,-9.74
-0.19,-9.74
-0.19,-9.74
-0.19,-9.74
-0.19,-9.74
-0.19,-9.74
-0.19,-9.74
-0.33,-16.69
-0.33,-16.69
-0.33,-16.69
-0.31,-15.73
-0.39,-19.48
-0.39,-19.48
-0.39,-19.48
-0.38,-19.0
-0.46,-22.99
-0.46,-22.99
-0.56,-28.09
-0.56,-28.09
-0.63,-31.64
-0.63,-31.64
-0.63,-31.64
-0.49,-24.68
-0.49,-24.68
-0.49,-24.68
-0.4,-19.86
-0.32,-16.11
-0.4,-20.14
-0.47,-23.62
-0.48,-24.2
-0.49,-24.48
-0.49,-24.48
-0.39,-19.38
-0.39,-19.38
-0.32,-15.83
-0.32,-15.83
-0.39,-19.34
-0.39,-19.34
-0.46,-23.17
-0.46,-23.17
-0.55,-27.44
-0.55,-27.44
-0.47,-23.41
-0.4,-19.93
-0.4,-20.0
-0.31,-15.73
-0.38,-19.17
-0.38,-19.17
-0.38,-19.17
-0.38,-19.17
-0.38,-19.17
-0.31,-15.66
-0.31,-15.66
-0.24,-11.84
-0.24,-11.84
-0.15,-7.57
-0.22,-11.22
-0.22,-11.22
-0.22,-11.22
-0.21,-10.7
-0.21,-10.7
-0.22,-11.05
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.3,-14.8
-0.22,-11.15
-0.22,-11.15
-0.22,-11.15
-0.15,-7.5
-0.25,-12.56
-0.25,-12.73
-0.18,-8.98
-0.25,-12.46
-0.25,-12.46
-0.25,-12.46
-0.25,-12.46
-0.36,-17.76
-0.43,-21.55
-0.43,-21.55
-0.53,-26.4
-0.63,-31.4
-0.7,-34.94
-0.77,-38.42
-0.77,-38.42
-0.67,-33.36
-0.59,-29.4
-0.59,-29.4
-0.6,-30.16
-0.68,-33.84
-0.68,-33.84
-0.68,-33.84
-0.57,-28.54
-0.5,-24.75
-0.5,-24.75
-0.4,-19.9
-0.3,-14.9
-0.29,-14.7
-0.32,-15.94
-0.41,-20.38
-0.41,-20.38
-0.48,-23.99
-0.56,-28.09
-0.57,-28.68
-0.58,-29.02
-0.68,-34.12
-0.68,-34.12
-0.77,-38.73
-0.87,-43.59
-0.96,-47.93
-1.1,-54.99
-1.17,-58.5
-1.18,-59.22
-1.09,-54.51
-1.0,-50.06
-1.0,-50.06
-0.93,-46.45
-0.93,-46.65
-0.98,-49.0
-1.0,-49.79
-0.98,-48.89
-1.05,-52.65
-1.09,-54.4
-1.15,-57.47
-1.19,-59.33
-1.13,-56.74
-1.06,-53.23
-1.08,-53.78
-1.15,-57.71
-1.24,-61.84
-1.37,-68.63
-1.46,-72.76
-1.37,-68.45
-1.33,-66.63
-1.33,-66.42
-1.36,-67.83
-1.28,-64.08
-1.27,-63.39
-1.11,-55.47
-0.99,-49.27
-1.06,-53.16
-1.13,-56.54
-1.17,-58.47
-1.19,-59.4
-1.18,-59.22
-1.17,-58.64
-1.22,-60.84
-1.3,-65.15
-1.34,-67.18
-1.34,-66.87
-1.23,-61.26
-1.3,-64.84
-1.18,-59.15
-1.18,-59.15
-1.32,-66.25
-1.31,-65.56
-1.4,-69.93
-1.45,-72.31
-1.6,-79.82
-1.52,-75.86
-1.39,-69.66
-1.27,-63.32
-1.18,-59.02
-1.03,-51.65
-0.95,-47.34
-1.07,-53.71
-1.25,-62.74
-1.45,-72.31
-1.51,-75.65
-1.37,-68.56
-1.33,-66.46
-1.17,-58.71
-1.0,-49.79
-0.67,-33.43
-0.67,-33.43
-0.77,-38.29
-0.85,-42.69
-1.0,-49.99
-1.0,-49.99
-1.08,-54.09
-1.04,-51.99
-0.89,-44.45
-0.78,-39.22
-0.79,-39.39
-0.79,-39.39
-0.78,-38.94
-0.78,-38.94
-0.85,-42.62
-0.93,-46.62
-1.01,-50.65
-0.92,-45.79
-0.83,-41.39
-0.68,-34.08
-0.75,-37.49
-0.74,-37.18
-0.73,-36.32
-0.63,-31.26
-0.67,-33.33
-0.68,-33.77
-0.68,-33.77
-0.57,-28.64
-0.57,-28.64
-0.68,-33.88
-0.82,-41.25
-0.89,-44.59
-1.07,-53.37
-1.22,-60.88
-1.22,-60.88
-1.15,-57.47
-1.07,-53.68
-0.9,-44.86
-0.9,-44.86
-0.77,-38.46
-0.85,-42.73
-1.03,-51.72
-1.19,-59.57
-1.36,-68.07
-1.26,-63.18
-1.12,-55.81
-0.86,-42.97
-0.68,-34.19
-0.53,-26.68
-0.64,-32.02
-0.75,-37.46
-0.95,-47.31
-1.22,-61.15
-1.31,-65.6
-1.31,-65.6
-1.15,-57.36
-0.97,-48.38
-0.81,-40.52
-0.64,-32.02
-0.56,-27.99
-0.68,-34.02
-0.99,-49.41
-1.13,-56.64
-1.13,-56.64
-1.03,-51.3
-0.84,-42.04
-0.64,-32.19
-0.48,-23.75
-0.29,-14.73
-0.29,-14.73
-0.43,-21.34
-0.62,-31.12
-0.76,-37.87
-0.86,-43.24
-0.86,-43.24
-0.74,-37.22
-0.44,-22.07
-0.22,-10.87
-0.22,-10.87
-0.29,-14.32
-0.5,-25.16
-0.65,-32.57
-0.84,-42.04
-1.06,-53.09
-1.06,-53.09
-0.86,-42.9
-0.66,-33.12
-0.53,-26.37
-0.42,-21.0
-0.53,-26.51
-0.75,-37.42
-1.05,-52.34
-1.23,-61.5
-1.31,-65.6
-1.15,-57.74
-0.91,-45.28
-0.67,-33.26
-0.48,-23.79
-0.43,-21.55
-0.55,-27.27
-0.78,-39.15
-0.96,-47.93
-1.14,-57.12
-1.14,-57.12
-1.03,-51.61
-0.81,-40.7
-0.62,-31.02
-0.52,-25.82
-0.52,-26.13
-0.73,-36.36
-1.04,-52.2
-1.29,-64.42
-1.37,-68.52
-1.29,-64.29
-1.09,-54.3
-0.76,-38.22
-0.59,-29.43
-0.4,-20.24
-0.52,-25.96
-0.65,-32.53
-0.85,-42.42
-1.01,-50.34
-1.01,-50.34
-0.92,-45.93
-0.8,-40.11
-0.59,-29.71
-0.44,-22.1
-0.43,-21.48
-0.57,-28.37
-0.76,-37.98
-1.12,-56.13
-1.23,-61.74
-1.23,-61.74
-1.12,-56.02
-0.99,-49.44
-0.61,-30.57
-0.45,-22.65
-0.45,-22.65
-0.67,-33.33
-0.83,-41.63
-0.93,-46.28
-0.93,-46.28
-0.86,-42.8
-0.72,-35.91
-0.61,-30.57
-0.4,-20.21
-0.36,-17.97
-0.44,-21.93
-0.57,-28.47
-0.69,-34.63
-1.07,-53.27
-1.07,-53.27
-1.07,-53.27
-0.85,-42.59
-0.6,-30.19
-0.51,-25.54
-0.51,-25.54
-0.51,-25.54
-0.65,-32.33
-0.79,-39.59
-0.87,-43.55
-0.8,-40.18
-0.72,-36.22
-0.59,-29.68
-0.47,-23.51
-0.28,-13.87
-0.28,-13.87
-0.43,-21.62
-0.57,-28.51
-0.78,-38.87
-0.78,-38.87
-0.69,-34.26
-0.59,-29.57
-0.46,-22.79
-0.31,-15.52
-0.23,-11.56
-0.35,-17.73
-0.47,-23.65
-0.62,-31.16
-0.7,-34.88
-0.7,-34.88
-0.7,-34.88
-0.54,-27.13
-0.4,-20.24
-0.28,-13.97
-0.28,-13.97
-0.48,-23.79
-0.69,-34.64
-0.8,-39.87
-0.8,-39.87
-0.8,-39.87
-0.67,-33.71
-0.48,-24.03
-0.25,-12.32
-0.17,-8.6
-0.27,-13.59
-0.43,-21.51
-0.58,-28.78
-0.77,-38.42
-0.77,-38.42
-0.67,-33.46
-0.43,-21.55
-0.31,-15.38
-0.2,-10.15
-0.2,-10.15
-0.29,-14.73
-0.42,-20.86
-0.6,-30.02
-0.78,-38.97
-0.78,-38.97
-0.68,-33.98
-0.32,-15.8
-0.07,-3.5
0.12,6.14
0.12,6.14
-0.07,-3.68
-0.34,-17.21
-0.48,-23.96
-0.48,-23.96
-0.55,-27.37
-0.39,-19.38
-0.06,-3.12
0.15,7.55
0.25,12.3
0.25,12.3
0.12,6.07
-0.21,-10.49
-0.31,-15.52
-0.31,-15.52
-0.19,-9.36
0.07,3.28
0.36,18.12
0.62,30.87
0.62,30.87
0.61,30.66
0.44,21.95
0.11,5.38
-0.11,-5.33
-0.02,-0.82
-0.02,-0.82
0.21,10.72
0.43,21.5
0.43,21.5
0.43,21.5
0.31,15.34
0.05,2.28
-0.23,-11.35
-0.35,-17.35
-0.35,-17.35
-0.19,-9.36
-0.08,-4.05
0.05,2.39
0.16,7.83
0.07,3.32
-0.05,-2.54
-0.16,-7.84
-0.42,-21.03
-0.32,-16.07
-0.32,-16.07
-0.22,-10.8
0.03,1.46
0.14,7.07
0.06,3.01
-0.01,-0.71
-0.1,-5.09
-0.2,-9.77
-0.2,-9.77
-0.05,-2.43
-0.05,-2.43
0.22,10.93
0.39,19.57
0.57,28.28
0.47,23.33
0.34,17.23
0.09,4.66
-0.12,-6.19
-0.12,-6.19
0.04,1.77
0.27,13.44
0.44,21.78
0.67,33.66
0.67,33.66
0.53,26.32
0.41,20.43
0.13,6.28
-0.16,-7.95
-0.16,-7.95
-0.09,-4.57
0.15,7.48
0.48,23.81
0.55,27.66
0.55,27.66
0.37,18.4
0.04,2.11
-0.2,-9.94
-0.34,-17.14
-0.34,-17.14
-0.25,-12.25
-0.13,-6.36
0.09,4.28
0.33,16.68
0.33,16.68
0.27,13.3
0.15,7.35
-0.14,-7.22
-0.14,-7.22
-0.07,-3.54
0.14,6.9
0.44,21.78
0.51,25.49
0.51,25.49
0.51,25.49
0.33,16.75
0.17,8.34
-0.05,-2.47
-0.19,-9.29
-0.19,-9.29
-0.1,-4.95
0.01,0.46
0.12,6.0
0.12,6.0
-0.04,-2.23
-0.23,-11.29
-0.48,-23.82
-0.59,-29.33
-0.59,-29.33
-0.49,-24.34
-0.31,-15.63
-0.07,-3.64
0.06,3.18
0.06,3.18
-0.11,-5.71
-0.36,-17.97
-0.56,-28.2
-0.56,-28.2
-0.56,-28.2
-0.4,-20.07
-0.32,-16.07
-0.2,-10.08
-0.09,-4.57
-0.09,-4.57
-0.28,-13.87
-0.48,-24.03
-0.55,-27.61
-0.55,-27.61
-0.55,-27.61
-0.23,-11.35
0.03,1.35
0.12,6.17
0.12,6.17
0.12,6.17
0.05,2.59
0.05,2.59
0.05,2.59
0.05,2.59
0.05,2.59
0.26,12.82
0.49,24.39
0.62,30.97
0.62,30.97
0.46,23.15
0.22,10.76
-0.03,-1.26
-0.12,-6.15
-0.12,-6.15
-0.02,-1.02
0.19,9.45
0.4,19.85
0.4,19.85
0.32,16.2
0.23,11.44
-0.06,-2.95
-0.31,-15.66
-0.44,-22.24
-0.25,-12.73
0.03,1.46
0.32,16.16
0.61,30.63
0.71,35.52
0.71,35.52
0.48,24.08
0.17,8.41
-0.04,-1.99
-0.04,-1.99
0.15,7.72
0.4,19.85
0.71,35.27
0.91,45.64
1.03,51.43
0.77,38.27
0.47,23.46
0.12,6.11
-0.1,-5.16
-0.1,-5.16
0.12,6.0
0.4,19.88
0.63,31.73
0.63,31.73
0.53,26.6
0.32,16.09
0.03,1.7
-0.21,-10.7
-0.29,-14.63
-0.41,-20.41
-0.2,-9.87
0.18,8.83
0.49,24.43
0.67,33.69
0.55,27.46
0.26,12.96
-0.03,-1.4
-0.16,-8.05
-0.16,-8.05
0.11,5.55
0.39,19.67
0.67,33.42
0.91,45.26
0.91,45.26
0.79,39.44
0.65,32.55
